"original_name","renamed_name"
"TAG48:2-FA14:1","Lipid_feature_418"
"TAG48:2-FA12:0","Lipid_feature_419"
"TAG48:1-FA18:0","Lipid_feature_420"
"TAG48:1-FA18:1","Lipid_feature_421"
"TAG48:1-FA16:0","Lipid_feature_422"
"TAG48:1-FA16:1","Lipid_feature_423"
"TAG48:1-FA14:0","Lipid_feature_424"
"TAG48:0-FA18:0","Lipid_feature_425"
"TAG48:0-FA16:0","Lipid_feature_426"
"TAG49:3-FA18:2","Lipid_feature_427"
"TAG49:3-FA18:3","Lipid_feature_428"
"TAG49:3-FA16:0","Lipid_feature_429"
"TAG49:3-FA16:1","Lipid_feature_430"
"TAG49:3-FA15:0","Lipid_feature_431"
"TAG49:2-FA18:1","Lipid_feature_432"
"TAG49:2-FA18:2","Lipid_feature_433"
"TAG49:2-FA17:0","Lipid_feature_434"
"TAG49:2-FA16:0","Lipid_feature_435"
"TAG49:2-FA16:1","Lipid_feature_436"
"TAG49:2-FA15:0","Lipid_feature_437"
"TAG49:2-FA14:0","Lipid_feature_438"
"TAG49:1-FA18:1","Lipid_feature_439"
"TAG49:1-FA17:0","Lipid_feature_440"
"TAG49:1-FA16:0","Lipid_feature_441"
"TAG49:1-FA16:1","Lipid_feature_442"
"TAG49:1-FA15:0","Lipid_feature_443"
"TAG49:1-FA14:0","Lipid_feature_444"
"TAG49:0-FA18:0","Lipid_feature_445"
"TAG49:0-FA17:0","Lipid_feature_446"
"TAG49:0-FA16:0","Lipid_feature_447"
"TAG50:6-FA20:4","Lipid_feature_448"
"TAG50:5-FA20:4","Lipid_feature_449"
"TAG50:5-FA20:5","Lipid_feature_450"
"TAG50:5-FA18:1","Lipid_feature_451"
"TAG50:5-FA18:2","Lipid_feature_452"
"TAG50:5-FA18:3","Lipid_feature_453"
"TAG50:5-FA16:0","Lipid_feature_454"
"TAG50:5-FA16:1","Lipid_feature_455"
"TAG50:5-FA14:0","Lipid_feature_456"
"TAG50:4-FA20:3","Lipid_feature_457"
"TAG50:4-FA20:4","Lipid_feature_458"
"TAG50:4-FA18:1","Lipid_feature_459"
"TAG50:4-FA18:2","Lipid_feature_460"
"TAG50:4-FA18:3","Lipid_feature_461"
"TAG50:4-FA16:0","Lipid_feature_462"
"TAG50:4-FA16:1","Lipid_feature_463"
"TAG50:4-FA14:0","Lipid_feature_464"
"TAG50:4-FA14:1","Lipid_feature_465"
"TAG50:3-FA20:3","Lipid_feature_466"
"TAG50:3-FA18:0","Lipid_feature_467"
"TAG50:3-FA18:1","Lipid_feature_468"
"TAG50:3-FA18:2","Lipid_feature_469"
"TAG50:3-FA18:3","Lipid_feature_470"
"TAG50:3-FA16:0","Lipid_feature_471"
"TAG50:3-FA16:1","Lipid_feature_472"
"TAG50:3-FA14:0","Lipid_feature_473"
"TAG50:3-FA14:1","Lipid_feature_474"
"TAG50:2-FA20:2","Lipid_feature_475"
"TAG50:2-FA18:0","Lipid_feature_476"
"TAG50:2-FA18:1","Lipid_feature_477"
"TAG50:2-FA18:2","Lipid_feature_478"
"TAG50:2-FA16:0","Lipid_feature_479"
"TAG50:2-FA16:1","Lipid_feature_480"
"TAG50:2-FA14:0","Lipid_feature_481"
"TAG50:2-FA14:1","Lipid_feature_482"
"TAG50:1-FA20:1","Lipid_feature_483"
"TAG50:1-FA18:0","Lipid_feature_484"
"TAG50:1-FA18:1","Lipid_feature_485"
"TAG50:1-FA16:0","Lipid_feature_486"
"TAG50:0-FA18:0","Lipid_feature_487"
"TAG50:0-FA16:0","Lipid_feature_488"
"TAG50:0-FA14:0","Lipid_feature_489"
"TAG51:5-FA18:2","Lipid_feature_490"
"TAG51:4-FA20:4","Lipid_feature_491"
"TAG51:4-FA18:2","Lipid_feature_492"
"TAG51:4-FA18:3","Lipid_feature_493"
"TAG51:4-FA16:1","Lipid_feature_494"
"TAG51:4-FA15:0","Lipid_feature_495"
"TAG51:3-FA18:2","Lipid_feature_496"
"TAG51:3-FA18:3","Lipid_feature_497"
"TAG51:3-FA17:0","Lipid_feature_498"
"TAG51:3-FA16:1","Lipid_feature_499"
"TAG51:3-FA15:0","Lipid_feature_500"
"TAG51:2-FA18:1","Lipid_feature_501"
"TAG51:2-FA18:2","Lipid_feature_502"
"TAG51:2-FA17:0","Lipid_feature_503"
"TAG51:2-FA16:0","Lipid_feature_504"
"TAG51:2-FA16:1","Lipid_feature_505"
"TAG51:2-FA15:0","Lipid_feature_506"
"TAG51:1-FA18:0","Lipid_feature_507"
"TAG51:1-FA18:1","Lipid_feature_508"
"TAG51:1-FA17:0","Lipid_feature_509"
"TAG51:1-FA16:0","Lipid_feature_510"
"TAG51:1-FA15:0","Lipid_feature_511"
"TAG51:0-FA18:0","Lipid_feature_512"
"TAG52:6-FA22:6","Lipid_feature_513"
"TAG52:6-FA20:4","Lipid_feature_514"
"TAG52:6-FA20:5","Lipid_feature_515"
"TAG52:6-FA18:1","Lipid_feature_516"
"TAG52:6-FA18:2","Lipid_feature_517"
"TAG52:6-FA18:3","Lipid_feature_518"
"TAG52:6-FA16:0","Lipid_feature_519"
"TAG52:6-FA16:1","Lipid_feature_520"
"TAG52:6-FA14:0","Lipid_feature_521"
"TAG52:5-FA22:5","Lipid_feature_522"
"TAG52:5-FA20:3","Lipid_feature_523"
"TAG52:5-FA20:4","Lipid_feature_524"
"TAG52:5-FA20:5","Lipid_feature_525"
"TAG52:5-FA18:1","Lipid_feature_526"
"TAG52:5-FA18:2","Lipid_feature_527"
"TAG52:5-FA18:3","Lipid_feature_528"
"TAG52:5-FA16:0","Lipid_feature_529"
"TAG52:5-FA16:1","Lipid_feature_530"
"TAG52:5-FA14:0","Lipid_feature_531"
"TAG52:4-FA22:1","Lipid_feature_532"
"TAG52:4-FA22:4","Lipid_feature_533"
"TAG52:4-FA20:0","Lipid_feature_534"
"TAG52:4-FA20:2","Lipid_feature_535"
"TAG52:4-FA20:3","Lipid_feature_536"
"TAG52:4-FA20:4","Lipid_feature_537"
"TAG52:4-FA18:0","Lipid_feature_538"
"TAG52:4-FA18:1","Lipid_feature_539"
"TAG52:4-FA18:2","Lipid_feature_540"
"TAG52:4-FA18:3","Lipid_feature_541"
"TAG52:4-FA16:0","Lipid_feature_542"
"TAG52:4-FA16:1","Lipid_feature_543"
"TAG52:4-FA14:0","Lipid_feature_544"
"TAG52:3-FA22:1","Lipid_feature_545"
"TAG52:3-FA20:0","Lipid_feature_546"
"TAG52:3-FA20:1","Lipid_feature_547"
"TAG52:3-FA20:2","Lipid_feature_548"
"TAG52:3-FA20:3","Lipid_feature_549"
"TAG52:3-FA18:0","Lipid_feature_550"
"TAG52:3-FA18:1","Lipid_feature_551"
"TAG52:3-FA18:2","Lipid_feature_552"
"TAG52:3-FA16:0","Lipid_feature_553"
"TAG52:3-FA16:1","Lipid_feature_554"
"TAG52:3-FA14:0","Lipid_feature_555"
"TAG52:2-FA20:1","Lipid_feature_556"
"TAG52:2-FA20:2","Lipid_feature_557"
"TAG52:2-FA18:0","Lipid_feature_558"
"TAG52:2-FA18:1","Lipid_feature_559"
"TAG52:2-FA18:2","Lipid_feature_560"
"TAG52:2-FA16:0","Lipid_feature_561"
"TAG52:2-FA16:1","Lipid_feature_562"
"TAG52:2-FA14:0","Lipid_feature_563"
"TAG52:1-FA20:0","Lipid_feature_564"
"TAG52:1-FA20:1","Lipid_feature_565"
"TAG52:1-FA16:1","Lipid_feature_566"
"TAG52:0-FA20:0","Lipid_feature_567"
"TAG52:0-FA16:0","Lipid_feature_568"
"TAG53:6-FA20:4","Lipid_feature_569"
"TAG53:2-FA17:0","Lipid_feature_570"
"TAG53:2-FA16:0","Lipid_feature_571"
"TAG54:8-FA22:6","Lipid_feature_572"
"TAG54:8-FA20:4","Lipid_feature_573"
"TAG54:8-FA20:5","Lipid_feature_574"
"TAG53:1-FA18:0","Lipid_feature_575"
"TAG53:1-FA18:1","Lipid_feature_576"
"TAG54:8-FA18:2","Lipid_feature_577"
"TAG54:8-FA18:3","Lipid_feature_578"
"TAG53:1-FA17:0","Lipid_feature_579"
"TAG53:1-FA16:0","Lipid_feature_580"
"TAG53:0-FA16:0","Lipid_feature_581"
"TAG54:7-FA22:5","Lipid_feature_582"
"TAG54:7-FA22:6","Lipid_feature_583"
"TAG54:7-FA20:4","Lipid_feature_584"
"TAG54:7-FA20:5","Lipid_feature_585"
"TAG54:7-FA18:1","Lipid_feature_586"
"TAG54:7-FA18:2","Lipid_feature_587"
"TAG54:7-FA18:3","Lipid_feature_588"
"TAG54:7-FA16:1","Lipid_feature_589"
"TAG54:6-FA22:5","Lipid_feature_590"
"TAG54:6-FA22:6","Lipid_feature_591"
"TAG54:6-FA20:3","Lipid_feature_592"
"TAG54:6-FA20:4","Lipid_feature_593"
"TAG54:6-FA20:5","Lipid_feature_594"
"TAG54:6-FA18:1","Lipid_feature_595"
"TAG54:6-FA18:2","Lipid_feature_596"
"TAG54:6-FA18:3","Lipid_feature_597"
"TAG54:6-FA16:0","Lipid_feature_598"
"TAG54:6-FA16:1","Lipid_feature_599"
"TAG54:5-FA22:5","Lipid_feature_600"
"TAG54:5-FA22:1","Lipid_feature_601"
"TAG54:5-FA22:4","Lipid_feature_602"
"TAG54:5-FA20:2","Lipid_feature_603"
"TAG54:5-FA20:3","Lipid_feature_604"
"TAG54:5-FA20:4","Lipid_feature_605"
"TAG54:5-FA20:5","Lipid_feature_606"
"TAG54:5-FA18:0","Lipid_feature_607"
"TAG54:5-FA18:1","Lipid_feature_608"
"TAG54:5-FA18:2","Lipid_feature_609"
"TAG54:5-FA18:3","Lipid_feature_610"
"TAG54:5-FA16:0","Lipid_feature_611"
"TAG54:5-FA16:1","Lipid_feature_612"
"TAG54:4-FA22:1","Lipid_feature_613"
"TAG54:4-FA22:4","Lipid_feature_614"
"TAG54:4-FA20:1","Lipid_feature_615"
"TAG54:4-FA20:2","Lipid_feature_616"
"TAG54:4-FA20:3","Lipid_feature_617"
"TAG54:4-FA20:4","Lipid_feature_618"
"TAG54:4-FA18:0","Lipid_feature_619"
"TAG54:4-FA18:1","Lipid_feature_620"
"TAG54:4-FA18:2","Lipid_feature_621"
"TAG54:4-FA18:3","Lipid_feature_622"
"TAG54:4-FA16:0","Lipid_feature_623"
"TAG54:4-FA16:1","Lipid_feature_624"
"TAG54:3-FA20:1","Lipid_feature_625"
"TAG54:3-FA20:2","Lipid_feature_626"
"TAG54:1-FA20:0","Lipid_feature_627"
"TAG54:1-FA18:0","Lipid_feature_628"
"TAG54:1-FA16:0","Lipid_feature_629"
"TAG54:0-FA18:0","Lipid_feature_630"
"TAG54:0-FA16:0","Lipid_feature_631"
"TAG56:10-FA18:2","Lipid_feature_632"
"TAG56:9-FA22:6","Lipid_feature_633"
"TAG56:9-FA20:4","Lipid_feature_634"
"TAG56:9-FA20:5","Lipid_feature_635"
"TAG56:9-FA18:3","Lipid_feature_636"
"TAG56:8-FA22:5","Lipid_feature_637"
"TAG56:8-FA22:6","Lipid_feature_638"
"TAG56:8-FA20:4","Lipid_feature_639"
"TAG56:8-FA20:5","Lipid_feature_640"
"TAG56:8-FA18:1","Lipid_feature_641"
"TAG56:8-FA18:2","Lipid_feature_642"
"TAG56:8-FA18:3","Lipid_feature_643"
"TAG56:8-FA16:0","Lipid_feature_644"
"TAG56:8-FA16:1","Lipid_feature_645"
"TAG56:7-FA16:0","Lipid_feature_646"
"TAG56:7-FA22:4","Lipid_feature_647"
"TAG56:7-FA22:5","Lipid_feature_648"
"TAG56:7-FA22:6","Lipid_feature_649"
"TAG56:7-FA20:3","Lipid_feature_650"
"TAG56:7-FA20:4","Lipid_feature_651"
"TAG56:7-FA20:5","Lipid_feature_652"
"TAG56:7-FA18:0","Lipid_feature_653"
"TAG56:7-FA18:1","Lipid_feature_654"
"TAG56:7-FA18:2","Lipid_feature_655"
"TAG56:7-FA18:3","Lipid_feature_656"
"TAG56:7-FA16:1","Lipid_feature_657"
"TAG56:6-FA18:0","Lipid_feature_658"
"TAG56:6-FA18:1","Lipid_feature_659"
"TAG56:6-FA18:2","Lipid_feature_660"
"TAG56:6-FA18:3","Lipid_feature_661"
"TAG56:6-FA16:0","Lipid_feature_662"
"TAG56:6-FA22:4","Lipid_feature_663"
"TAG56:6-FA22:5","Lipid_feature_664"
"TAG56:6-FA20:2","Lipid_feature_665"
"TAG56:6-FA20:3","Lipid_feature_666"
"TAG56:6-FA20:4","Lipid_feature_667"
"TAG56:6-FA20:5","Lipid_feature_668"
"TAG56:5-FA22:4","Lipid_feature_669"
"TAG56:5-FA20:1","Lipid_feature_670"
"TAG56:5-FA20:2","Lipid_feature_671"
"TAG56:5-FA20:3","Lipid_feature_672"
"TAG56:5-FA20:4","Lipid_feature_673"
"TAG56:5-FA18:0","Lipid_feature_674"
"TAG56:5-FA18:1","Lipid_feature_675"
"TAG56:5-FA18:2","Lipid_feature_676"
"TAG56:5-FA16:0","Lipid_feature_677"
"TAG56:3-FA18:0","Lipid_feature_678"
"TAG56:3-FA18:1","Lipid_feature_679"
"TAG56:3-FA18:2","Lipid_feature_680"
"TAG56:3-FA16:0","Lipid_feature_681"
"TAG56:2-FA20:0","Lipid_feature_682"
"TAG56:2-FA20:1","Lipid_feature_683"
"TAG56:2-FA18:0","Lipid_feature_684"
"TAG56:2-FA16:0","Lipid_feature_685"
"TAG56:1-FA18:1","Lipid_feature_686"
"TAG56:1-FA16:0","Lipid_feature_687"
"TAG58:10-FA22:5","Lipid_feature_688"
"TAG58:10-FA22:6","Lipid_feature_689"
"TAG58:10-FA20:4","Lipid_feature_690"
"TAG58:10-FA20:5","Lipid_feature_691"
"TAG58:10-FA18:2","Lipid_feature_692"
"TAG58:9-FA18:1","Lipid_feature_693"
"TAG58:9-FA18:2","Lipid_feature_694"
"TAG58:9-FA22:5","Lipid_feature_695"
"TAG58:9-FA22:6","Lipid_feature_696"
"TAG58:9-FA20:4","Lipid_feature_697"
"TAG58:8-FA22:5","Lipid_feature_698"
"TAG58:8-FA22:6","Lipid_feature_699"
"TAG58:8-FA20:3","Lipid_feature_700"
"TAG58:8-FA20:4","Lipid_feature_701"
"TAG58:8-FA18:1","Lipid_feature_702"
"TAG58:8-FA18:2","Lipid_feature_703"
"TAG58:7-FA22:5","Lipid_feature_704"
"TAG58:7-FA20:4","Lipid_feature_705"
"TAG58:7-FA18:0","Lipid_feature_706"
"TAG58:7-FA18:1","Lipid_feature_707"
"TAG58:7-FA18:2","Lipid_feature_708"
"TAG58:7-FA22:6","Lipid_feature_709"
"TAG58:6-FA22:5","Lipid_feature_710"
"TAG58:6-FA18:0","Lipid_feature_711"
"TAG58:6-FA18:1","Lipid_feature_712"
"TAG58:6-FA16:0","Lipid_feature_713"
"TAG58:6-FA20:4","Lipid_feature_714"
"TAG58:3-FA18:1","Lipid_feature_715"
"TAG58:2-FA18:1","Lipid_feature_716"
"TAG60:12-FA22:6","Lipid_feature_717"
"TAG60:11-FA22:5","Lipid_feature_718"
"TAG60:11-FA22:6","Lipid_feature_719"
"TAG60:10-FA22:5","Lipid_feature_720"
"TAG60:10-FA22:6","Lipid_feature_721"
"DAG 16:1-18:4","Lipid_feature_722"
"DAG 20:1-20:5","Lipid_feature_723"
"DAG 20:0-20:5","Lipid_feature_724"
"DAG 20:0-20:4","Lipid_feature_725"
"DAG 20:0-20:3","Lipid_feature_726"
"DAG 20:1-20:1","Lipid_feature_727"
"DAG 20:0-20:2","Lipid_feature_728"
"DAG 20:1-22:6","Lipid_feature_729"
"DAG 20:1-22:5","Lipid_feature_730"
"DAG 20:0-22:6","Lipid_feature_731"
"DAG 20:1-22:4","Lipid_feature_732"
"DAG 20:0-22:5","Lipid_feature_733"
"DAG 20:0-22:4","Lipid_feature_734"
"DAG 20:0-22:3","Lipid_feature_735"
"DAG 20:1-22:1","Lipid_feature_736"
"TAG46:0-FA18:0","Lipid_feature_737"
"TAG46:0-FA12:0","Lipid_feature_738"
"TAG48:1-FA14:1","Lipid_feature_739"
"TAG48:0-FA14:0","Lipid_feature_740"
"TAG49:0-FA15:0","Lipid_feature_741"
"TAG52:2-FA20:0","Lipid_feature_742"
"TAG52:0-FA18:0","Lipid_feature_743"
"TAG54:1-FA18:1","Lipid_feature_744"
"LPE 14:0","Lipid_feature_745"
"LPE 15:0","Lipid_feature_746"
"LPE 16:1","Lipid_feature_747"
"LPE 17:1","Lipid_feature_748"
"LPE 17:0","Lipid_feature_749"
"LPE 19:1","Lipid_feature_750"
"LPE 19:0","Lipid_feature_751"
"LPE 20:5","Lipid_feature_752"
"LPE 20:2","Lipid_feature_753"
"LPE 20:1","Lipid_feature_754"
"LPE 20:0","Lipid_feature_755"
"LPE 22:2","Lipid_feature_756"
"LPE 22:1","Lipid_feature_757"
"LPE 22:0","Lipid_feature_758"
"LPC 15:0","Lipid_feature_759"
"LPC 17:1","Lipid_feature_760"
"LPC 17:0","Lipid_feature_761"
"LPC 19:1","Lipid_feature_762"
"LPC 19:0","Lipid_feature_763"
"LPC 22:2","Lipid_feature_764"
"PE 16:0-16:0","Lipid_feature_765"
"PE 16:1-18:2","Lipid_feature_766"
"PE 16:0-18:3","Lipid_feature_767"
"PE 16:1-18:1","Lipid_feature_768"
"PE 16:1-18:0","Lipid_feature_769"
"PE 16:0-18:0","Lipid_feature_770"
"PE 18:0-18:3","Lipid_feature_771"
"PE 16:1-22:5","Lipid_feature_772"
"PE 16:0-22:1","Lipid_feature_773"
"PE 18:3-22:6","Lipid_feature_774"
"PE 18:3-22:5","Lipid_feature_775"
"PE 18:2-22:3","Lipid_feature_776"
"PE 20:1-20:4","Lipid_feature_777"
"PE 18:2-22:1","Lipid_feature_778"
"PE 18:1-22:1","Lipid_feature_779"
"PE 18:0-22:2","Lipid_feature_780"
"PE 20:1-20:1","Lipid_feature_781"
"PE 20:0-20:2","Lipid_feature_782"
"PE 20:3-22:4","Lipid_feature_783"
"PE 20:2-22:5","Lipid_feature_784"
"PE 20:4-22:1","Lipid_feature_785"
"PE 20:3-22:2","Lipid_feature_786"
"PE 20:4-22:0","Lipid_feature_787"
"PE 20:1-22:3","Lipid_feature_788"
"PE 22:0-22:0","Lipid_feature_789"
"PG 18:1-18:2","Lipid_feature_790"
"PG 18:3-22:4","Lipid_feature_791"
"PG 18:0-22:5","Lipid_feature_792"
"PC 16:1-20:2","Lipid_feature_793"
"PC 16:0-20:0","Lipid_feature_794"
"PC 18:4-20:5","Lipid_feature_795"
"PC 18:3-20:5","Lipid_feature_796"
"PC 16:1-22:4","Lipid_feature_797"
"PC 16:0-22:2","Lipid_feature_798"
"PC 16:1-22:0","Lipid_feature_799"
"PC 16:0-22:1","Lipid_feature_800"
"PC 16:0-22:0","Lipid_feature_801"
"PC 18:0-20:0","Lipid_feature_802"
"PC 18:4-22:6","Lipid_feature_803"
"PC 20:4-20:5","Lipid_feature_804"
"PC 20:1-20:5","Lipid_feature_805"
"PC 20:2-20:2","Lipid_feature_806"
"PC 18:2-22:1","Lipid_feature_807"
"PC 20:0-20:1","Lipid_feature_808"
"PC 18:0-22:0","Lipid_feature_809"
"PC 20:0-20:0","Lipid_feature_810"
"PC 20:2-22:6","Lipid_feature_811"
"PC 20:0-22:6","Lipid_feature_812"
"PC 20:1-22:4","Lipid_feature_813"
"PC 20:0-22:0","Lipid_feature_814"
"PC 22:6-22:6","Lipid_feature_815"
